Date,Open,High,Low,Close,Volume
2021-12-20 15:00:00,3837.92,3841.56,3792.86,3800.77,14581.6721
2021-12-20 16:00:00,3800.77,3849.31,3792.08,3849.3,14452.1264
2021-12-20 17:00:00,3849.31,3860.0,3820.43,3824.47,10357.9858
2021-12-20 18:00:00,3824.48,3857.34,3818.0,3850.01,8702.0572
2021-12-20 19:00:00,3850.01,3883.63,3847.07,3872.19,14207.3324
2021-12-20 20:00:00,3872.18,3944.44,3872.03,3928.76,22461.9299
2021-12-20 21:00:00,3929.77,3968.23,3910.52,3911.75,23043.9239
2021-12-20 22:00:00,3911.75,3927.59,3891.27,3892.68,9740.6649
2021-12-20 23:00:00,3892.68,3955.22,3891.44,3944.73,28974.4876
2021-12-21 00:00:00,3944.72,3982.0,3923.4,3940.46,22133.0082
2021-12-21 01:00:00,3940.11,3949.86,3914.77,3930.54,11715.118
2021-12-21 02:00:00,3930.9,3941.36,3913.21,3919.36,8980.3177
2021-12-21 03:00:00,3919.37,4024.11,3916.56,4007.46,34218.3638
2021-12-21 04:00:00,4007.48,4055.0,4007.22,4031.12,35118.5463
2021-12-21 05:00:00,4031.12,4044.65,3998.29,4011.38,17269.8045
2021-12-21 06:00:00,4011.22,4017.69,3989.32,4013.46,12017.3706
2021-12-21 07:00:00,4013.46,4024.0,3995.51,4003.21,12511.4583
2021-12-21 08:00:00,4003.37,4037.73,3992.9,4018.86,19435.026
2021-12-21 09:00:00,4018.85,4029.0,4007.57,4018.01,10580.322
2021-12-21 10:00:00,4018.01,4032.83,4012.21,4019.23,9750.9023
2021-12-21 11:00:00,4019.22,4029.7,4015.96,4025.32,8926.5026
2021-12-21 12:00:00,4025.32,4063.0,4009.0,4017.07,24272.1332
2021-12-21 13:00:00,4017.07,4021.97,4001.8,4009.86,12358.6402
2021-12-21 14:00:00,4009.87,4014.88,3983.19,3997.29,14204.0566
2021-12-21 15:00:00,3997.29,4007.4,3959.66,3978.21,17429.4134
2021-12-21 16:00:00,3978.6,4003.29,3972.01,3996.88,11548.2201
2021-12-21 17:00:00,3996.87,4013.11,3983.52,3990.94,7996.4247
2021-12-21 18:00:00,3991.06,3999.64,3981.83,3986.39,6335.0488
2021-12-21 19:00:00,3986.39,4011.96,3982.0,4007.87,6018.2685
2021-12-21 20:00:00,4007.87,4029.16,3995.53,4009.11,10871.569
2021-12-21 21:00:00,4008.7,4035.49,4001.63,4025.51,8553.7021
2021-12-21 22:00:00,4025.55,4030.01,4012.36,4028.14,7599.2598
2021-12-21 23:00:00,4028.14,4042.77,4013.97,4014.15,10982.8786
2021-12-22 00:00:00,4014.41,4026.84,3992.03,3995.0,11103.5422
2021-12-22 01:00:00,3994.99,4041.0,3992.43,4038.71,12156.4571
2021-12-22 02:00:00,4038.71,4074.87,4033.27,4054.36,18985.9859
2021-12-22 03:00:00,4054.36,4062.94,4042.64,4048.6,11783.5321
2021-12-22 04:00:00,4048.6,4056.53,4041.52,4053.99,13020.6107
2021-12-22 05:00:00,4054.0,4055.0,4030.32,4033.92,9202.4113
2021-12-22 06:00:00,4033.93,4049.36,4030.01,4038.74,8306.0635
2021-12-22 07:00:00,4038.74,4060.0,4038.06,4047.24,8695.3766
2021-12-22 08:00:00,4047.25,4063.07,4032.51,4033.21,10309.9167
2021-12-22 09:00:00,4033.08,4039.07,4003.25,4014.52,12671.9904
2021-12-22 10:00:00,4014.52,4027.34,4008.85,4022.7,10320.3069
2021-12-22 11:00:00,4022.69,4033.99,4014.28,4022.51,8689.2967
2021-12-22 12:00:00,4022.51,4031.07,3933.4,3954.73,47682.9819
2021-12-22 13:00:00,3954.72,3975.45,3939.59,3960.0,20333.9376
2021-12-22 14:00:00,3960.01,4010.22,3956.82,3998.38,13220.5505
2021-12-22 15:00:00,3997.99,4008.27,3983.68,4007.24,9238.5165
2021-12-22 16:00:00,4007.18,4033.32,3995.19,4008.16,17944.9177
2021-12-22 17:00:00,4008.16,4015.52,3975.16,3981.44,9054.1253
2021-12-22 18:00:00,3981.44,3993.54,3955.51,3981.02,9655.8678
2021-12-22 19:00:00,3981.03,4000.74,3973.1,3997.5,8673.3937
2021-12-22 20:00:00,3997.5,4012.8,3989.17,4004.69,7689.1261
2021-12-22 21:00:00,4004.68,4019.55,3998.8,4013.7,10924.8381
2021-12-22 22:00:00,4013.7,4019.7,3990.24,4001.34,6152.5583
2021-12-22 23:00:00,4001.33,4003.63,3973.35,3979.51,7375.504
2021-12-23 00:00:00,3979.51,3986.95,3910.1,3940.1,27848.9205
2021-12-23 01:00:00,3940.1,3957.48,3925.45,3955.36,8677.0838
2021-12-23 02:00:00,3955.36,4005.0,3945.17,3965.33,19496.6123
2021-12-23 03:00:00,3965.33,3970.15,3934.0,3960.59,9285.536
2021-12-23 04:00:00,3960.6,3972.0,3944.64,3948.73,6330.4508
2021-12-23 05:00:00,3948.73,3965.34,3941.9,3946.32,6934.5648
2021-12-23 06:00:00,3946.33,3962.68,3931.84,3960.29,8129.8927
2021-12-23 07:00:00,3960.58,3963.52,3901.0,3911.6,14331.5136
2021-12-23 08:00:00,3911.6,3935.64,3893.23,3930.53,16369.917
2021-12-23 09:00:00,3930.53,3934.5,3905.01,3930.38,10044.3553
2021-12-23 10:00:00,3930.39,3954.68,3914.47,3943.68,9489.5524
2021-12-23 11:00:00,3943.68,3958.81,3921.24,3934.32,10741.6284
2021-12-23 12:00:00,3934.31,3958.33,3925.01,3944.23,8235.1629
2021-12-23 13:00:00,3944.23,3965.5,3943.6,3947.53,10538.2494
2021-12-23 14:00:00,3947.54,3955.68,3925.54,3940.69,15376.0473
2021-12-23 15:00:00,3940.69,3958.38,3937.94,3950.65,7887.9267
2021-12-23 16:00:00,3950.64,3991.79,3945.58,3985.99,15793.1001
2021-12-23 17:00:00,3985.99,4048.27,3984.07,4044.15,31321.4387
2021-12-23 18:00:00,4044.16,4104.4,4044.15,4094.09,52333.5579
2021-12-23 19:00:00,4094.09,4150.0,4088.4,4133.64,37778.6155
2021-12-23 20:00:00,4133.64,4142.75,4102.28,4121.49,22865.9398
2021-12-23 21:00:00,4121.5,4126.15,4089.08,4112.61,14388.3358
2021-12-23 22:00:00,4112.61,4117.45,4093.43,4094.53,7106.4394
2021-12-23 23:00:00,4094.54,4111.68,4085.22,4111.41,8902.9755
2021-12-24 00:00:00,4111.41,4119.89,4094.28,4106.4,12263.6083
2021-12-24 01:00:00,4106.49,4129.0,4103.27,4122.13,15260.2779
2021-12-24 02:00:00,4122.12,4128.56,4098.36,4098.85,9773.3366
2021-12-24 03:00:00,4098.86,4104.44,4074.0,4092.03,9130.3395
2021-12-24 05:00:00,4089.55,4095.0,4075.69,4089.81,6195.9663
2021-12-24 06:00:00,4089.8,4096.49,4060.94,4088.5,8196.1821
2021-12-24 07:00:00,4088.5,4097.73,4081.45,4088.67,6837.632
2021-12-24 08:00:00,4088.35,4115.01,4082.0,4094.65,8889.8895
2021-12-24 09:00:00,4094.65,4112.0,4092.0,4108.46,6722.2361
2021-12-24 10:00:00,4108.4,4109.45,4082.41,4092.63,6002.5507
2021-12-24 11:00:00,4092.63,4118.05,4070.4,4079.0,11409.6673
2021-12-24 12:00:00,4079.0,4087.49,4065.63,4084.11,7910.6141
2021-12-24 13:00:00,4084.12,4110.03,4075.79,4086.51,8716.0142
2021-12-24 14:00:00,4086.5,4113.5,4070.93,4078.36,11348.5821
2021-12-24 15:00:00,4078.36,4095.11,4048.22,4094.23,13169.3703
2021-12-24 16:00:00,4094.23,4108.98,4073.31,4086.06,10505.414
2021-12-24 17:00:00,4086.06,4098.55,4071.0,4098.08,4330.5952
2021-12-24 18:00:00,4098.08,4125.0,4093.18,4120.29,9989.497
2021-12-24 19:00:00,4120.35,4134.84,4073.07,4078.29,14724.22
2021-12-24 20:00:00,4078.28,4080.21,4039.07,4069.63,16185.1433
2021-12-24 21:00:00,4069.43,4078.4,4056.71,4065.54,6402.5713
2021-12-24 22:00:00,4065.54,4070.37,4036.17,4053.91,9828.2743
2021-12-24 23:00:00,4053.91,4057.0,4017.17,4046.36,13615.6036
2021-12-25 00:00:00,4046.35,4069.28,4018.62,4065.43,10327.0967
2021-12-25 01:00:00,4065.43,4075.86,4040.99,4053.66,8429.3548
2021-12-25 02:00:00,4053.67,4059.31,4029.18,4029.19,6425.5182
2021-12-25 03:00:00,4029.19,4045.08,4027.0,4038.69,7178.5096
2021-12-25 04:00:00,4038.7,4052.43,4035.0,4040.64,6414.2661
2021-12-25 05:00:00,4040.65,4060.03,4040.49,4045.02,6603.2237
2021-12-25 06:00:00,4045.02,4060.01,4019.02,4057.63,9039.7749
2021-12-25 07:00:00,4057.63,4062.93,4043.68,4052.91,6046.2551
2021-12-25 08:00:00,4052.91,4060.89,4042.33,4057.52,5452.1712
2021-12-25 09:00:00,4057.53,4062.78,4045.01,4046.95,5323.6834
2021-12-25 10:00:00,4046.94,4054.54,4021.94,4033.68,7882.1545
2021-12-25 11:00:00,4033.68,4055.5,4027.32,4051.59,5704.6483
2021-12-25 12:00:00,4051.74,4104.08,4049.84,4083.25,15628.7721
2021-12-25 13:00:00,4083.25,4083.45,4057.39,4076.89,8990.677
2021-12-25 14:00:00,4076.9,4079.05,4060.0,4068.0,6758.6592
2021-12-25 15:00:00,4068.0,4081.0,4061.34,4079.04,6177.4868
2021-12-25 16:00:00,4079.04,4100.0,4070.36,4075.47,11788.5701
2021-12-25 17:00:00,4075.48,4079.52,4037.0,4067.56,20086.9616
2021-12-25 18:00:00,4067.56,4094.22,4061.02,4081.19,8097.6492
2021-12-25 19:00:00,4081.2,4085.7,4070.93,4076.89,3994.1981
2021-12-25 20:00:00,4076.91,4113.73,4073.73,4105.5,9956.6206
2021-12-25 21:00:00,4105.5,4137.91,4105.39,4117.96,15904.9222
2021-12-25 22:00:00,4117.92,4120.55,4081.11,4086.97,8527.5649
2021-12-25 23:00:00,4086.98,4108.0,4080.0,4094.83,7388.1422
2021-12-26 00:00:00,4094.36,4098.54,4071.53,4081.34,8149.4738
2021-12-26 01:00:00,4081.34,4102.44,4077.15,4092.22,6179.9655
2021-12-26 02:00:00,4092.22,4095.93,4052.0,4064.62,11468.6461
2021-12-26 03:00:00,4064.62,4064.95,4005.78,4013.21,20672.2004
2021-12-26 04:00:00,4013.39,4030.82,4000.0,4022.9,11269.0239
2021-12-26 05:00:00,4022.9,4032.87,4017.24,4027.19,5268.481
2021-12-26 06:00:00,4027.19,4035.56,4017.66,4027.28,5452.4711
2021-12-26 07:00:00,4027.28,4040.02,4020.0,4037.27,5083.2295
2021-12-26 08:00:00,4037.28,4049.99,4027.2,4032.11,7857.7883
2021-12-26 09:00:00,4032.11,4050.4,4029.47,4041.52,5663.5495
2021-12-26 10:00:00,4041.52,4051.81,4034.59,4048.58,5087.222
2021-12-26 11:00:00,4048.58,4060.01,4012.0,4033.01,13050.111
2021-12-26 12:00:00,4033.2,4049.74,4021.39,4044.72,9196.2159
2021-12-26 13:00:00,4044.72,4048.27,4034.38,4042.0,6175.3114
2021-12-26 14:00:00,4042.0,4055.0,4035.02,4050.36,6656.5384
2021-12-26 15:00:00,4050.35,4068.0,4045.06,4053.85,7658.1636
2021-12-26 16:00:00,4053.84,4077.41,4048.23,4069.5,6688.6941
2021-12-26 17:00:00,4069.5,4078.68,4062.44,4072.67,4515.2872
2021-12-26 18:00:00,4072.67,4079.0,4063.82,4074.92,5033.867
2021-12-26 19:00:00,4074.91,4081.0,4066.82,4076.1,4436.7204
2021-12-26 20:00:00,4076.11,4084.01,4070.0,4071.92,5315.8364
2021-12-26 21:00:00,4071.92,4105.0,4042.69,4081.94,13849.0799
2021-12-26 22:00:00,4081.76,4094.54,4078.16,4082.39,5831.6804
2021-12-26 23:00:00,4082.4,4091.81,4056.97,4063.56,8749.6982
2021-12-27 00:00:00,4063.57,4080.47,4058.0,4061.21,7262.536
2021-12-27 01:00:00,4061.21,4077.64,4047.37,4074.55,7538.9987
2021-12-27 02:00:00,4074.55,4080.0,4064.97,4070.68,8910.2858
2021-12-27 03:00:00,4070.68,4087.56,4068.23,4080.09,7800.2528
2021-12-27 04:00:00,4080.1,4080.45,4065.02,4067.91,7540.928
2021-12-27 05:00:00,4067.9,4068.94,4060.03,4061.87,6474.2664
2021-12-27 06:00:00,4061.87,4071.95,4055.0,4068.87,6620.996
2021-12-27 07:00:00,4068.86,4071.28,4048.0,4051.01,8542.0763
2021-12-27 08:00:00,4051.02,4063.27,4031.8,4037.44,10159.8821
2021-12-27 09:00:00,4037.44,4055.92,4032.52,4052.73,8118.3444
2021-12-27 10:00:00,4052.72,4062.0,4050.05,4059.36,6228.0325
2021-12-27 11:00:00,4059.36,4065.97,4053.72,4060.22,5111.0322
2021-12-27 12:00:00,4060.23,4094.99,4043.42,4080.67,14964.9206
2021-12-27 13:00:00,4080.68,4100.0,4072.25,4089.48,13329.1535
2021-12-27 14:00:00,4089.48,4101.99,4081.33,4094.46,12887.5997
2021-12-27 15:00:00,4094.46,4115.0,4084.4,4092.73,11516.2474
2021-12-27 16:00:00,4092.74,4100.0,4077.54,4090.54,8669.775
2021-12-27 17:00:00,4090.54,4127.46,4087.71,4115.57,13662.0737
2021-12-27 18:00:00,4115.58,4126.0,4092.61,4097.76,11029.4887
2021-12-27 19:00:00,4097.77,4098.73,4074.96,4077.78,8547.4473
2021-12-27 20:00:00,4077.78,4092.96,4070.0,4091.31,6519.7582
2021-12-27 21:00:00,4091.32,4092.67,4056.49,4059.69,6407.9313
2021-12-27 22:00:00,4059.69,4074.88,4044.02,4063.12,11583.9816
2021-12-27 23:00:00,4063.12,4068.42,4031.0,4037.23,12714.3841
2021-12-28 00:00:00,4037.22,4037.23,4000.0,4028.83,25200.091
2021-12-28 01:00:00,4028.83,4028.83,3967.0,3982.34,21733.9291
2021-12-28 02:00:00,3982.35,3997.17,3956.69,3968.35,12858.327
2021-12-28 03:00:00,3968.35,3968.35,3931.17,3960.7,13835.447
2021-12-28 04:00:00,3960.71,3960.71,3877.0,3911.78,27887.173
2021-12-28 05:00:00,3911.77,3926.54,3900.08,3921.25,9969.2144
2021-12-28 06:00:00,3921.26,3935.05,3913.08,3922.25,8532.003
2021-12-28 07:00:00,3922.26,3929.77,3900.0,3917.0,10148.2065
2021-12-28 08:00:00,3917.01,3933.98,3900.0,3917.28,12497.8718
2021-12-28 09:00:00,3917.27,3922.55,3883.0,3886.28,13569.8719
2021-12-28 10:00:00,3885.85,3908.14,3885.72,3902.43,12299.8781
2021-12-28 11:00:00,3902.43,3923.39,3893.85,3920.9,9665.8382
2021-12-28 12:00:00,3920.89,3932.28,3906.02,3907.35,8288.5119
2021-12-28 13:00:00,3907.35,3929.62,3902.86,3908.8,9310.694
2021-12-28 14:00:00,3908.8,3916.49,3850.14,3911.55,27909.3765
2021-12-28 15:00:00,3911.54,3922.86,3894.39,3897.9,8214.877
2021-12-28 16:00:00,3897.91,3902.17,3830.0,3864.35,23634.7431
2021-12-28 17:00:00,3864.35,3866.18,3777.77,3827.47,36165.3785
2021-12-28 18:00:00,3827.54,3827.55,3785.0,3800.02,14896.397
2021-12-28 19:00:00,3800.01,3815.71,3759.36,3807.96,15786.9233
2021-12-28 20:00:00,3807.96,3844.44,3791.23,3827.19,14356.0855
2021-12-28 21:00:00,3827.18,3837.65,3804.09,3807.03,7472.4138
2021-12-28 22:00:00,3807.03,3817.8,3792.47,3810.62,7172.0084
2021-12-28 23:00:00,3810.61,3819.16,3790.0,3792.75,6659.4563
2021-12-29 00:00:00,3792.75,3821.02,3785.0,3818.07,10295.3065
2021-12-29 01:00:00,3818.06,3826.85,3795.83,3801.37,8991.6126
2021-12-29 02:00:00,3801.13,3819.99,3798.2,3818.14,8360.3711
2021-12-29 03:00:00,3818.14,3827.78,3812.34,3816.15,7917.043
2021-12-29 04:00:00,3816.15,3821.77,3800.76,3802.95,6874.8228
2021-12-29 05:00:00,3802.94,3811.98,3789.45,3802.62,7196.5967
2021-12-29 06:00:00,3802.62,3809.07,3792.11,3802.59,7944.0145
2021-12-29 07:00:00,3802.59,3805.69,3786.52,3796.39,8129.1685
2021-12-29 08:00:00,3796.39,3808.49,3785.1,3796.61,9733.8577
2021-12-29 09:00:00,3796.61,3825.5,3767.0,3814.54,15185.9336
2021-12-29 10:00:00,3814.54,3821.96,3788.1,3793.44,8651.7308
2021-12-29 11:00:00,3793.45,3798.69,3775.15,3790.96,6034.8681
2021-12-29 12:00:00,3790.9,3792.11,3721.87,3727.86,30662.511
2021-12-29 13:00:00,3727.85,3767.29,3696.65,3756.64,25965.4386
2021-12-29 14:00:00,3756.64,3791.59,3739.77,3782.14,19397.0281
2021-12-29 15:00:00,3782.15,3802.7,3772.38,3795.05,16265.0349
2021-12-29 16:00:00,3795.05,3799.32,3770.42,3784.34,7866.3086
2021-12-29 17:00:00,3784.33,3784.76,3748.87,3754.46,7197.7953
2021-12-29 18:00:00,3754.47,3777.03,3745.0,3753.65,9586.1162
2021-12-29 19:00:00,3753.65,3755.83,3712.84,3725.68,9801.4623
2021-12-29 20:00:00,3725.69,3768.51,3718.07,3746.22,9488.2592
2021-12-29 21:00:00,3746.22,3749.18,3706.0,3726.76,9026.1232
2021-12-29 22:00:00,3726.75,3746.67,3710.01,3722.62,6308.9675
2021-12-29 23:00:00,3722.63,3735.1,3604.2,3630.19,45873.2667
2021-12-30 00:00:00,3630.18,3670.67,3585.0,3658.93,30944.543
2021-12-30 01:00:00,3658.93,3668.53,3641.94,3650.58,9565.5926
2021-12-30 02:00:00,3650.57,3653.0,3625.18,3650.42,11817.9866
2021-12-30 03:00:00,3650.42,3664.78,3638.09,3649.41,9182.5743
2021-12-30 04:00:00,3649.4,3682.42,3648.37,3663.48,7775.8714
2021-12-30 05:00:00,3663.1,3676.27,3646.3,3674.32,7763.6787
2021-12-30 06:00:00,3674.32,3705.44,3667.32,3696.49,10423.7672
2021-12-30 07:00:00,3696.55,3719.71,3684.87,3709.01,14342.496
2021-12-30 08:00:00,3709.0,3726.71,3690.02,3691.8,10759.1118
2021-12-30 09:00:00,3691.79,3707.44,3680.68,3684.55,8053.0721
2021-12-30 10:00:00,3684.56,3702.54,3678.79,3699.27,6425.6872
2021-12-30 11:00:00,3699.0,3747.57,3689.95,3737.68,14818.8783
2021-12-30 12:00:00,3737.68,3750.0,3728.31,3736.25,14741.117
2021-12-30 13:00:00,3736.25,3740.0,3716.52,3717.28,8501.0106
2021-12-30 14:00:00,3717.29,3727.91,3701.03,3717.22,10241.373
2021-12-30 15:00:00,3717.22,3729.73,3706.91,3708.74,8536.654
2021-12-30 16:00:00,3709.13,3762.08,3705.39,3756.8,12412.3054
2021-12-30 17:00:00,3756.81,3758.85,3736.66,3741.59,7067.9276
2021-12-30 18:00:00,3741.6,3764.66,3729.16,3759.99,8296.0904
2021-12-30 19:00:00,3759.99,3769.1,3747.41,3751.06,7182.0528
2021-12-30 20:00:00,3751.06,3760.0,3712.07,3724.78,8265.9312
2021-12-30 21:00:00,3724.46,3742.92,3707.66,3736.93,7095.4022
2021-12-30 22:00:00,3736.93,3737.71,3681.33,3703.83,6753.5304
2021-12-30 23:00:00,3703.84,3717.26,3692.23,3709.27,8297.0767
2021-12-31 00:00:00,3709.27,3734.0,3690.28,3700.6,12351.7336
2021-12-31 01:00:00,3700.61,3740.12,3684.04,3726.29,8718.7759
2021-12-31 02:00:00,3726.29,3726.8,3704.29,3716.88,6650.4058
2021-12-31 03:00:00,3716.88,3747.44,3710.01,3742.78,7830.2907
2021-12-31 04:00:00,3742.77,3761.5,3737.0,3745.92,8685.194
2021-12-31 05:00:00,3745.91,3753.25,3737.0,3739.99,4910.5455
2021-12-31 06:00:00,3740.18,3747.89,3725.49,3738.9,6345.7148
2021-12-31 07:00:00,3738.46,3748.34,3687.0,3721.88,11817.6224
2021-12-31 08:00:00,3721.88,3815.0,3714.0,3799.76,32029.4792
2021-12-31 09:00:00,3799.76,3812.84,3785.81,3795.49,14369.4043
2021-12-31 10:00:00,3795.49,3805.09,3763.0,3773.77,12854.9588
2021-12-31 11:00:00,3773.76,3789.02,3769.0,3780.92,10002.4467
2021-12-31 12:00:00,3780.92,3800.0,3775.94,3793.71,8118.2451
2021-12-31 13:00:00,3793.7,3799.39,3785.0,3791.69,7109.4123
2021-12-31 14:00:00,3791.69,3813.14,3785.99,3794.21,8011.0944
2021-12-31 15:00:00,3793.64,3803.02,3773.44,3784.64,14107.4687
2021-12-31 16:00:00,3784.64,3788.45,3739.57,3745.49,11399.4038
2021-12-31 17:00:00,3745.49,3754.26,3705.0,3722.03,12687.8551
2021-12-31 18:00:00,3722.04,3725.01,3695.16,3704.43,10462.2432
2021-12-31 19:00:00,3704.43,3705.93,3623.0,3626.27,20055.4006
2021-12-31 20:00:00,3626.21,3663.87,3622.29,3645.04,12289.97
2021-12-31 21:00:00,3645.04,3701.85,3633.84,3688.41,13070.9293
2021-12-31 22:00:00,3688.12,3712.5,3673.55,3681.8,8131.409
2021-12-31 23:00:00,3681.8,3697.9,3672.22,3676.23,6004.291
2022-01-01 00:00:00,3676.22,3730.0,3676.22,3723.04,9023.374
2022-01-01 01:00:00,3723.04,3748.45,3714.1,3724.89,8997.7569
2022-01-01 02:00:00,3724.88,3738.47,3722.23,3728.32,5028.4531
2022-01-01 03:00:00,3728.41,3737.0,3721.84,3723.96,3543.1853
2022-01-01 04:00:00,3723.96,3728.07,3707.24,3708.21,6117.282
2022-01-01 05:00:00,3708.2,3765.27,3702.84,3735.61,9353.2056
2022-01-01 06:00:00,3735.6,3742.67,3708.33,3711.92,5239.0026
2022-01-01 07:00:00,3711.93,3724.93,3701.0,3715.31,6541.6499
2022-01-01 08:00:00,3715.32,3733.84,3708.6,3721.4,4013.6403
2022-01-01 09:00:00,3721.14,3730.0,3709.38,3718.67,4515.6636
2022-01-01 10:00:00,3718.67,3731.88,3673.46,3691.39,10412.4737
2022-01-01 11:00:00,3691.39,3712.19,3691.02,3693.37,4786.2173
2022-01-01 12:00:00,3693.38,3718.24,3693.37,3716.28,6595.553
2022-01-01 13:00:00,3716.28,3724.93,3706.32,3710.03,5715.5972
2022-01-01 14:00:00,3710.04,3713.68,3691.88,3697.61,5365.4474
2022-01-01 15:00:00,3697.04,3745.36,3693.22,3725.3,9380.2088
2022-01-01 16:00:00,3725.29,3749.98,3718.71,3727.62,6785.1471
2022-01-01 17:00:00,3727.61,3764.98,3727.24,3760.77,8926.8519
2022-01-01 18:00:00,3760.76,3766.0,3740.0,3752.58,6665.3581
2022-01-01 19:00:00,3752.58,3757.86,3736.0,3747.61,4873.0628
2022-01-01 20:00:00,3747.6,3776.45,3740.35,3761.02,6487.7575
2022-01-01 21:00:00,3761.02,3776.0,3745.91,3748.65,7198.952
2022-01-01 22:00:00,3748.66,3764.15,3740.0,3757.89,3630.0868
2022-01-01 23:00:00,3757.89,3774.9,3745.0,3765.54,4947.9699
2022-01-02 00:00:00,3765.54,3771.0,3750.2,3761.58,6290.6611
2022-01-02 01:00:00,3761.57,3763.66,3742.34,3747.0,4118.8931
2022-01-02 02:00:00,3747.0,3753.36,3741.8,3746.5,3989.1066
2022-01-02 03:00:00,3746.5,3760.87,3743.0,3758.55,3984.8703
2022-01-02 04:00:00,3758.13,3761.92,3717.3,3724.34,7402.0298
2022-01-02 05:00:00,3724.34,3745.74,3720.17,3744.69,4625.3465
2022-01-02 06:00:00,3744.69,3749.98,3737.55,3738.52,3775.6677
2022-01-02 07:00:00,3738.52,3751.93,3734.2,3747.22,3462.824
2022-01-02 08:00:00,3747.22,3748.64,3732.39,3744.0,4211.9792
2022-01-02 09:00:00,3744.0,3770.0,3738.17,3753.48,5684.8528
2022-01-02 10:00:00,3753.49,3758.8,3740.0,3743.16,3436.4218
2022-01-02 11:00:00,3743.17,3756.98,3741.02,3744.01,3543.5882
2022-01-02 12:00:00,3744.06,3759.83,3730.33,3753.95,5411.3372
2022-01-02 13:00:00,3753.95,3756.94,3739.86,3745.28,4588.9759
2022-01-02 14:00:00,3745.29,3757.43,3743.0,3752.59,4998.8423
2022-01-02 15:00:00,3752.6,3790.38,3751.79,3778.17,9828.9944
2022-01-02 16:00:00,3778.17,3849.92,3778.08,3838.62,19488.0477
2022-01-02 17:00:00,3838.63,3857.44,3811.1,3823.82,16148.5809
2022-01-02 18:00:00,3823.82,3825.0,3771.91,3795.06,12193.3706
2022-01-02 19:00:00,3795.06,3806.3,3784.2,3798.72,6647.9177
2022-01-02 20:00:00,3799.0,3814.42,3794.24,3810.26,6164.3283
2022-01-02 21:00:00,3810.27,3827.8,3802.01,3811.57,4056.87
2022-01-02 22:00:00,3811.57,3833.33,3810.21,3827.7,4711.8086
2022-01-02 23:00:00,3827.7,3840.02,3820.09,3828.27,6026.1116
2022-01-03 00:00:00,3828.11,3828.79,3805.82,3807.03,7307.3185
2022-01-03 01:00:00,3807.03,3810.7,3794.67,3805.78,6809.3533
2022-01-03 02:00:00,3805.78,3806.68,3784.77,3798.45,9233.5562
2022-01-03 03:00:00,3798.45,3806.36,3775.7,3785.0,7953.6351
2022-01-03 04:00:00,3785.24,3799.73,3780.3,3791.87,5823.7729
2022-01-03 05:00:00,3791.87,3822.99,3790.72,3812.13,8723.2902
2022-01-03 06:00:00,3812.14,3817.02,3799.6,3803.17,5360.1207
2022-01-03 07:00:00,3803.18,3811.0,3798.33,3808.88,5377.7832
2022-01-03 08:00:00,3808.88,3821.99,3804.72,3807.4,5950.8314
2022-01-03 09:00:00,3807.39,3818.3,3789.66,3808.86,9522.7019
2022-01-03 10:00:00,3808.86,3830.7,3808.18,3823.97,9175.9663
2022-01-03 11:00:00,3823.97,3845.0,3823.97,3834.61,9226.6499
2022-01-03 12:00:00,3834.61,3838.51,3816.84,3819.1,7276.4538
2022-01-03 13:00:00,3819.1,3830.43,3818.49,3819.29,5923.7388
2022-01-03 14:00:00,3819.28,3853.09,3802.85,3804.19,16483.3257
2022-01-03 15:00:00,3804.19,3814.11,3777.0,3784.04,16201.2909
2022-01-03 16:00:00,3784.04,3795.0,3735.2,3748.93,19371.0489
2022-01-03 17:00:00,3748.67,3775.86,3742.43,3761.65,10081.629
2022-01-03 18:00:00,3761.66,3771.46,3745.0,3752.4,5843.6159
2022-01-03 19:00:00,3752.39,3764.0,3738.26,3738.4,6231.0744
2022-01-03 20:00:00,3738.39,3742.18,3680.0,3699.02,29787.7007
2022-01-03 21:00:00,3699.02,3735.38,3693.32,3723.38,9569.7905
2022-01-03 22:00:00,3723.52,3772.99,3722.22,3751.99,10594.7343
2022-01-03 23:00:00,3751.99,3778.67,3745.68,3765.89,8416.4761
2022-01-04 00:00:00,3765.89,3774.36,3736.94,3743.11,8719.5215
2022-01-04 01:00:00,3743.11,3760.03,3728.1,3732.26,7623.7429
2022-01-04 02:00:00,3732.26,3740.0,3713.11,3725.81,8839.3156
2022-01-04 03:00:00,3725.82,3749.61,3718.89,3744.23,6563.9242
2022-01-04 04:00:00,3744.04,3759.72,3729.5,3730.84,7159.7679
2022-01-04 05:00:00,3730.85,3748.03,3726.6,3742.39,5676.244
2022-01-04 06:00:00,3742.38,3755.9,3734.44,3753.33,5217.8403
2022-01-04 07:00:00,3753.34,3764.53,3746.75,3763.87,5272.8543
2022-01-04 08:00:00,3763.88,3781.88,3757.58,3770.12,10982.1712
2022-01-04 09:00:00,3770.12,3778.92,3763.59,3766.93,10956.7217
2022-01-04 10:00:00,3766.93,3814.99,3764.52,3805.76,12503.6287
2022-01-04 11:00:00,3805.76,3840.0,3805.5,3836.19,21823.7676
2022-01-04 12:00:00,3836.19,3841.93,3818.15,3831.79,11473.6512
2022-01-04 13:00:00,3831.79,3875.0,3815.06,3865.96,18976.9053
2022-01-04 14:00:00,3865.96,3900.73,3851.52,3875.34,25124.721
